Version	Extracted	utcTime	weekday	temperature	dewpoint	rain	freezinglevel	uvIndex	totalcloud	lowcloud	medcloud	highcloud	humidity	windspeed	meansealevelpressure	windgustspeed	winddirection	windletter	icon	iconName	chanceofrain	chanceofsnow	dayOfWeek	sunrise	sunset	dayOrNight	seeingIndex	pickeringIndex	transIndex	lightLevel	moonLight	fogRisk	observation	
0.0.3	2026-05-14 21:46:49.577696+00:00	2026-05-19 00:00:00+00:00	Tuesday	13	5	0.0	3519	0	40	38	9	6	59	4	1017	2	341	NNW	PC	Partly Cloudy	4	0	3	05:40:00+00:00	16:27:00+00:00	N	2	7	6	night	0	3	False	
0.0.3	2026-05-14 21:46:49.577696+00:00	2026-05-19 01:00:00+00:00	Tuesday	13	5	0.0	3521	0	86	6	71	61	57	4	1017	0	349	N	PC	Partly Cloudy	3	0	3	05:40:00+00:00	16:27:00+00:00	N	0	7	6	night	0	3	False	
0.0.3	2026-05-14 21:46:49.577696+00:00	2026-05-19 02:00:00+00:00	Tuesday	13	5	0.0	3529	0	28	17	28	7	58	6	1016	2	357	N	HZ		2	0	3	05:40:00+00:00	16:27:00+00:00	N	2	6	6	night	0	2	False	
0.0.3	2026-05-14 21:46:49.577696+00:00	2026-05-19 03:00:00+00:00	Tuesday	12	5	0.0	3496	0	21	4	21	8	63	4	1017	0	357	N	HZ		1	0	3	05:40:00+00:00	16:27:00+00:00	N	3	6	6	night	0	3	False	
0.0.3	2026-05-14 21:46:49.577696+00:00	2026-05-19 04:00:00+00:00	Tuesday	12	5	0.0	3485	0	12	2	12	12	65	4	1017	0	7	N	HZ		1	0	3	05:40:00+00:00	16:27:00+00:00	N	3	7	6	naut	0	4	False	
0.0.3	2026-05-14 21:46:49.577696+00:00	2026-05-19 05:00:00+00:00	Tuesday	12	5	0.0	3472	0	62	0	47	49	66	4	1018	2	12	N	PC	Partly Cloudy	0	0	3	05:40:00+00:00	16:27:00+00:00	N	1	7	6	day	0	4	False	
0.0.3	2026-05-14 21:46:49.577696+00:00	2026-05-19 06:00:00+00:00	Tuesday	14	6	0.0	3457	0	99	4	10	99	62	4	1018	4	12	N	PC	Partly Cloudy	0	0	3	05:40:00+00:00	16:27:00+00:00	D	0	7	6	day	0	3	False	
0.0.3	2026-05-14 21:46:49.577696+00:00	2026-05-19 07:00:00+00:00	Tuesday	15	5	0.0	3459	1	99	5	30	99	50	8	1017	8	341	NNW	FA	Fair	25	0	3	05:40:00+00:00	16:27:00+00:00	D	0	8	6	day	0	2	False	
0.0.3	2026-05-14 21:46:49.577696+00:00	2026-05-19 08:00:00+00:00	Tuesday	17	4	0.0	3461	2	99	2	82	99	39	11	1016	11	333	NNW	SU	Sunny	25	0	3	05:40:00+00:00	16:27:00+00:00	D	0	8	7	day	20	1	False	
0.0.3	2026-05-14 21:46:49.577696+00:00	2026-05-19 09:00:00+00:00	Tuesday	17	3	0.0	3440	3	98	1	96	98	34	11	1015	11	323	NW	FA	Fair	0	0	3	05:40:00+00:00	16:27:00+00:00	D	0	8	6	day	20	1	False	
0.0.3	2026-05-14 21:46:49.577696+00:00	2026-05-19 10:00:00+00:00	Tuesday	18	3	0.0	3447	3	96	5	96	92	32	11	1014	11	312	NW	PC	Partly Cloudy	25	0	3	05:40:00+00:00	16:27:00+00:00	D	0	8	6	day	20	1	False	
0.0.3	2026-05-14 21:46:49.577696+00:00	2026-05-19 11:00:00+00:00	Tuesday	18	3	0.0	3509	4	30	10	30	0	29	11	1012	11	307	NW	PC	Partly Cloudy	21	0	3	05:40:00+00:00	16:27:00+00:00	D	2	8	6	day	21	1	False	
0.0.3	2026-05-14 21:46:49.577696+00:00	2026-05-19 12:00:00+00:00	Tuesday	19	2	0.0	3491	3	50	44	26	0	30	8	1012	8	311	NW	CL	Cloudy	0	0	3	05:40:00+00:00	16:27:00+00:00	D	2	8	6	day	21	2	False	
0.0.3	2026-05-14 21:46:49.577696+00:00	2026-05-19 15:00:00+00:00	Tuesday	18	4	0.0	3477	1	64	55	64	0	38	6	1012	8	321	NW	PC	Partly Cloudy	0	0	3	05:40:00+00:00	16:27:00+00:00	D	1	7	6	day	22	2	False	
0.0.3	2026-05-14 21:46:49.577696+00:00	2026-05-19 18:00:00+00:00	Tuesday	15	5	0.0	3565	0	55	6	55	0	55	6	1015	6	11	N	LR	Light Rain	4	0	3	05:40:00+00:00	16:27:00+00:00	N	1	4	6	night	23	2	False	
0.0.3	2026-05-14 21:46:49.577696+00:00	2026-05-19 21:00:00+00:00	Tuesday	14	6	0.0	3582	0	83	17	83	0	64	2	1016	2	350	N	SH	Showers	6	0	3	05:40:00+00:00	16:27:00+00:00	N	0	4	6	night	0	3	False	
0.0.3	2026-05-14 21:46:49.577696+00:00	2026-05-20 00:00:00+00:00	Wednesday	13	6	0.0	3567	0	4	0	4	0	71	2	1016	4	327	NNW	FA	Fair	0	0	4	05:41:00+00:00	16:27:00+00:00	N	5	4	6	night	0	4	True	
0.0.3	2026-05-14 21:46:49.577696+00:00	2026-05-20 03:00:00+00:00	Wednesday	12	7	0.0	3579	0	24	3	7	23	79	2	1016	2	237	WSW	FA	Fair	0	0	4	05:41:00+00:00	16:27:00+00:00	N	3	4	7	night	0	5	False	
0.0.3	2026-05-14 21:46:49.577696+00:00	2026-05-20 06:00:00+00:00	Wednesday	14	7	0.0	3734	0	10	0	0	10	78	4	1018	8	275	W	FA	Fair	0	0	4	05:41:00+00:00	16:27:00+00:00	D	5	3	7	day	0	5	False	
0.0.3	2026-05-14 21:46:49.577696+00:00	2026-05-20 09:00:00+00:00	Wednesday	19	7	0.0	3741	3	3	0	0	3	52	4	1017	20	272	W	FA	Fair	0	0	4	05:41:00+00:00	16:27:00+00:00	D	8	6	7	day	28	3	False	
0.0.3	2026-05-14 21:46:49.577696+00:00	2026-05-20 12:00:00+00:00	Wednesday	21	2	0.0	3825	4	47	7	22	37	32	8	1013	17	240	WSW	FA	Fair	0	0	4	05:41:00+00:00	16:27:00+00:00	D	2	7	8	day	29	2	False	
0.0.3	2026-05-14 21:46:49.577696+00:00	2026-05-20 15:00:00+00:00	Wednesday	19	0	0.0	3846	2	33	12	14	30	33	8	1014	13	208	SSW	SU	Sunny	4	0	4	05:41:00+00:00	16:27:00+00:00	D	2	7	8	day	30	2	False	
0.0.3	2026-05-14 21:46:49.577696+00:00	2026-05-20 18:00:00+00:00	Wednesday	17	-4	0.0	3871	1	94	0	1	94	33	4	1019	4	193	SSW	FA	Fair	4	0	4	05:41:00+00:00	16:27:00+00:00	N	0	7	8	night	31	3	False	
0.0.3	2026-05-14 21:46:49.577696+00:00	2026-05-20 21:00:00+00:00	Wednesday	15	-7	0.0	3874	0	2	0	0	2	31	4	1021	6	175	S	FA	Fair	4	0	4	05:41:00+00:00	16:27:00+00:00	N	8	7	8	night	0	3	True	
0.0.3	2026-05-14 21:46:49.577696+00:00	2026-05-21 00:00:00+00:00	Thursday	13	-7	0.0	3922	0	70	0	0	70	35	2	1021	6	130	SE	SU	Sunny	4	0	5	05:41:00+00:00	16:26:00+00:00	N	1	6	8	night	0	3	False	
0.0.3	2026-05-14 21:46:49.577696+00:00	2026-05-21 03:00:00+00:00	Thursday	12	-7	0.0	3927	0	22	0	0	22	36	2	1021	2	133	SE	SU	Sunny	0	0	5	05:41:00+00:00	16:26:00+00:00	N	3	6	8	night	0	3	False	
0.0.3	2026-05-14 21:46:49.577696+00:00	2026-05-21 06:00:00+00:00	Thursday	14	-6	0.0	3921	0	99	0	0	99	33	2	1022	2	126	SE	FA	Fair	0	0	5	05:41:00+00:00	16:26:00+00:00	D	0	6	8	day	0	3	False	
0.0.3	2026-05-14 21:46:49.577696+00:00	2026-05-21 09:00:00+00:00	Thursday	19	-5	0.0	3889	3	93	0	0	93	24	2	1019	4	17	NNE	SU	Sunny	0	0	5	05:41:00+00:00	16:26:00+00:00	D	0	6	8	day	0	3	False	
0.0.3	2026-05-14 21:46:49.577696+00:00	2026-05-21 12:00:00+00:00	Thursday	21	-2	0.0	3869	4	99	0	0	99	23	6	1015	11	262	W	SU	Sunny	0	0	5	05:41:00+00:00	16:26:00+00:00	D	0	6	8	day	36	2	False	
0.0.3	2026-05-14 21:46:49.577696+00:00	2026-05-21 15:00:00+00:00	Thursday	19	0	0.0	3874	2	93	1	4	93	31	4	1015	11	180	S	SU	Sunny	0	0	5	05:41:00+00:00	16:26:00+00:00	D	0	6	8	day	37	3	False	
0.0.3	2026-05-14 21:46:49.577696+00:00	2026-05-21 18:00:00+00:00	Thursday	16	-2	0.0	3800	1	99	0	0	99	37	4	1019	4	169	SSE	HZ		20	0	5	05:41:00+00:00	16:26:00+00:00	N	0	6	8	night	38	3	False	
0.0.3	2026-05-14 21:46:49.577696+00:00	2026-05-21 21:00:00+00:00	Thursday	15	-2	0.0	3712	0	97	0	0	97	40	2	1020	0	150	SSE	SU	Sunny	20	0	5	05:41:00+00:00	16:26:00+00:00	N	0	6	8	night	0	3	False	
0.0.3	2026-05-14 21:46:49.577696+00:00	2026-05-22 00:00:00+00:00	Friday	14	-3	0.0	3681	0	27	0	0	27	43	2	1020	2	22	NNE	FA	Fair	25	0	6	05:42:00+00:00	16:26:00+00:00	N	2	6	8	night	0	3	False	
0.0.3	2026-05-14 21:46:49.577696+00:00	2026-05-22 03:00:00+00:00	Friday	13	-2	0.0	3673	0	97	0	9	97	47	0	1019	0	26	NNE	HZ		10	0	6	05:42:00+00:00	16:26:00+00:00	N	0	6	8	night	0	3	False	
0.0.3	2026-05-14 21:46:49.577696+00:00	2026-05-22 06:00:00+00:00	Friday	14	-1	0.0	3693	0	99	0	0	99	43	0	1021	0	117	ESE	FA	Fair	0	0	6	05:42:00+00:00	16:26:00+00:00	D	0	6	7	day	0	3	False	
0.0.3	2026-05-14 21:46:49.577696+00:00	2026-05-22 09:00:00+00:00	Friday	18	0	0.0	3706	3	94	0	0	94	30	2	1018	8	277	W	HZ		0	0	6	05:42:00+00:00	16:26:00+00:00	D	0	6	7	day	0	3	False	
0.0.3	2026-05-14 21:46:49.577696+00:00	2026-05-22 12:00:00+00:00	Friday	21	3	0.0	3758	4	72	4	8	72	31	4	1014	13	257	WSW	SU	Sunny	0	0	6	05:42:00+00:00	16:26:00+00:00	D	1	6	7	day	43	3	False	
0.0.3	2026-05-14 21:46:49.577696+00:00	2026-05-22 15:00:00+00:00	Friday	19	3	0.0	3715	2	81	53	76	54	36	6	1015	11	194	SSW	FA	Fair	0	0	6	05:42:00+00:00	16:26:00+00:00	D	0	6	7	day	44	2	False	
0.0.3	2026-05-14 21:46:49.577696+00:00	2026-05-22 18:00:00+00:00	Friday	16	0	0.1	3766	1	72	1	5	72	38	4	1018	8	144	SE	FA	Fair	4	0	6	05:42:00+00:00	16:26:00+00:00	N	1	6	7	night	45	3	False	
0.0.3	2026-05-14 21:46:49.577696+00:00	2026-05-22 21:00:00+00:00	Friday	16	0	0.0	3686	0	83	23	36	83	42	2	1020	0	347	NNW	PC	Partly Cloudy	14	0	6	05:42:00+00:00	16:26:00+00:00	N	0	7	7	night	46	3	False	
0.0.3	2026-05-14 21:46:49.577696+00:00	2026-05-23 00:00:00+00:00	Saturday	14	1	0.0	3659	0	71	2	13	68	43	2	1019	0	53	NE	CL	Cloudy	14	0	7	05:42:00+00:00	16:26:00+00:00	N	1	6	6	night	0	3	False	
0.0.3	2026-05-14 21:46:49.577696+00:00	2026-05-23 03:00:00+00:00	Saturday	15	4	0.0	3703	0	91	58	91	43	55	0	1020	0	35	NE	FA	Fair	0	0	7	05:42:00+00:00	16:26:00+00:00	N	0	6	6	night	0	3	False	
0.0.3	2026-05-14 21:46:49.577696+00:00	2026-05-23 06:00:00+00:00	Saturday	15	6	0.0	3684	0	13	2	7	12	60	4	1021	2	353	N	PC	Partly Cloudy	0	0	7	05:42:00+00:00	16:26:00+00:00	D	3	7	6	day	0	3	False	
0.0.3	2026-05-14 21:46:49.577696+00:00	2026-05-23 09:00:00+00:00	Saturday	20	6	0.0	3726	2	96	0	96	3	41	4	1019	8	293	WNW	SU	Sunny	10	0	7	05:42:00+00:00	16:26:00+00:00	D	0	8	6	day	0	3	False	
0.0.3	2026-05-14 21:46:49.577696+00:00	2026-05-23 12:00:00+00:00	Saturday	22	5	0.0	3710	3	98	96	98	0	32	6	1016	11	221	SW	FA	Fair	10	0	7	05:42:00+00:00	16:26:00+00:00	D	0	8	6	day	50	2	False	
0.0.3	2026-05-14 21:46:49.577696+00:00	2026-05-23 15:00:00+00:00	Saturday	16	7	0.7	3680	1	94	92	94	0	49	0	1017	15	277	W	SH	Showers	4	0	7	05:42:00+00:00	16:26:00+00:00	D	0	5	6	day	51	3	False	
0.0.3	2026-05-14 21:46:49.577696+00:00	2026-05-23 18:00:00+00:00	Saturday	16	5	0.6	3706	0	93	62	93	0	48	4	1021	4	115	ESE	FA	Fair	4	0	7	05:42:00+00:00	16:26:00+00:00	N	0	6	7	night	52	3	False	
0.0.3	2026-05-14 21:46:49.577696+00:00	2026-05-23 21:00:00+00:00	Saturday	16	5	0.0	3729	0	93	13	93	0	60	0	1023	0	85	E	SU	Sunny	0	0	7	05:42:00+00:00	16:26:00+00:00	N	0	9	7	night	53	3	False	
0.0.3	2026-05-14 21:46:49.577696+00:00	2026-05-24 00:00:00+00:00	Sunday	15	5	0.0	3612	0	4	1	4	0	66	0	1023	2	113	ESE	PC	Partly Cloudy	0	0	1	05:43:00+00:00	16:25:00+00:00	N	8	9	7	night	0	4	True	
0.0.3	2026-05-14 21:46:49.577696+00:00	2026-05-24 03:00:00+00:00	Sunday	14	5	0.0	3750	0	41	17	41	0	66	4	1024	2	159	SSE	SU	Sunny	0	0	1	05:43:00+00:00	16:25:00+00:00	N	2	8	7	night	0	4	False	
0.0.3	2026-05-14 21:46:49.577696+00:00	2026-05-24 06:00:00+00:00	Sunday	15	6	0.0	3718	0	8	8	1	0	64	2	1026	0	113	ESE	SU	Sunny	0	0	1	05:43:00+00:00	16:25:00+00:00	D	8	8	8	day	0	3	False	
0.0.3	2026-05-14 21:46:49.577696+00:00	2026-05-24 09:00:00+00:00	Sunday	19	5	0.0	3838	3	1	1	0	0	38	2	1023	2	122	ESE	SU	Sunny	10	0	1	05:43:00+00:00	16:25:00+00:00	D	8	8	8	day	0	3	False	
0.0.3	2026-05-14 21:46:49.577696+00:00	2026-05-24 12:00:00+00:00	Sunday	22	0	0.0	3957	4	0	0	0	0	23	4	1020	6	208	SSW	SU	Sunny	10	0	1	05:43:00+00:00	16:25:00+00:00	D	8	9	8	day	57	3	False	
0.0.3	2026-05-14 21:46:49.577696+00:00	2026-05-24 15:00:00+00:00	Sunday	20	0	0.0	4283	2	0	0	0	0	29	4	1020	8	198	SSW	SU	Sunny	10	0	1	05:43:00+00:00	16:25:00+00:00	D	8	9	8	day	58	3	False	
0.0.3	2026-05-14 21:46:49.577696+00:00	2026-05-24 18:00:00+00:00	Sunday	17	-2	0.0	4480	1	0	0	0	0	34	4	1024	11	141	SE	SU	Sunny	10	0	1	05:43:00+00:00	16:25:00+00:00	N	8	9	8	night	59	3	False	
0.0.3	2026-05-14 21:46:49.577696+00:00	2026-05-24 21:00:00+00:00	Sunday	15	-2	0.0	4489	0	0	0	0	0	38	4	1025	4	118	ESE	SU	Sunny	10	0	1	05:43:00+00:00	16:25:00+00:00	N	8	9	8	night	59	3	False	
